Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2020-04-30,170.94065856933594,172.07573576963108,168.09815524104735,171.6941989272274,53875900
2020-05-01,166.51478576660156,170.39697530897877,165.98061374162216,167.68802553558785,39370500
2020-05-04,170.5876922607422,170.74031279323725,165.78026192470793,166.43842523573474,30372900
2020-05-05,172.41912841796875,175.17577364387245,171.59881109012036,172.2855890648166,36839200
2020-05-06,174.1169891357422,175.70039469195763,173.24899063260753,173.67822322069787,32139300
2020-05-07,175.1280975341797,176.03425849647905,174.15515961601804,175.67178828968,28316000
2020-05-08,176.15826416015625,176.46350531777247,174.89918077173803,176.4444241067466,30877800
2020-05-11,178.1232147216797,178.8576739397428,174.4127125466387,174.69885792785863,30892700
2020-05-12,174.08836364746094,178.40933290146666,173.88806191114628,178.18041663139275,32038200
2020-05-13,171.45571899414062,175.55730516891745,168.39383299079088,174.12652030943923,44711500
2020-05-14,172.1997528076172,172.35237337621993,167.57354188539898,169.34771596998488,41873900
2020-05-15,174.70838928222656,178.42842443314447,168.83262876539936,170.7975711556123,46610400
2020-05-18,176.3776397705078,177.60810846674812,175.47147884788774,177.17887587758048,35264500
2020-05-19,175.15670776367188,177.9896632831385,175.02316840992958,176.49210130109475,26799100
2020-05-20,177.58624267578125,177.76798251744347,175.94103881842096,176.77320062473433,31261300
2020-05-21,175.45321655273438,178.5523247036514,175.3193052829855,177.33754880256504,29119500
2020-05-22,175.5297393798828,176.4384386338719,174.6019203696662,175.22366273267104,20826900
2020-05-26,173.67410278320312,178.38970569203147,173.22454042697726,178.2366600824157,36073600
2020-05-27,173.90367126464844,174.07585123879124,168.92024541644372,172.36368435172727,39517100
2020-05-28,173.51148986816406,176.14190118675396,172.53585690583685,172.88020224407975,33810200
2020-05-29,175.28106689453125,176.25671457318845,172.56457255301947,174.78367587861493,42130400
2020-06-01,174.87930297851562,175.04190846445908,173.56888461840913,174.6019059884931,22622400
2020-06-02,176.8688507080078,176.95493338896287,173.4636662169493,176.23754852387248,30794600
2020-06-03,177.29933166503906,177.85411121117568,175.5967389109673,176.78282082980112,27311000
2020-06-04,174.9654083251953,177.75842536571852,174.37237475902313,176.28540132885283,28761800
2020-06-05,179.0592803955078,179.56623125864076,174.0949742119662,174.67844788777276,39893600
2020-06-08,180.1688690185547,180.35060890424168,176.41933815019013,177.85410828531496,33211600
2020-06-09,181.5462188720703,182.40707496420706,179.11666702897804,179.8244920925628,29783900
2020-06-10,188.28004455566406,189.8869942338778,182.70357115121254,182.81836265373434,43872300
2020-06-11,178.16970825195312,187.24700868997357,177.97840854130584,184.73138903425857,52854700
2020-06-12,179.5758056640625,183.3827243729169,177.12711944513842,182.25403113045203,43373600
2020-06-15,180.72361755371094,182.52186715173283,176.00799959567502,176.5532191592075,32770200
2020-06-16,185.15225219726562,187.074838319926,183.13400892422672,184.5018156842018,42556700
2020-06-17,185.7931671142578,187.78271672744862,185.26708182791762,186.54880627446562,25687800
2020-06-18,187.78271484375,187.9453203678538,185.563596783716,185.563596783716,23061600
2020-06-19,186.6635284423828,190.6234921523023,185.9174493807481,189.9539358912496,44441100
2020-06-22,191.84786987304688,192.0295951308486,186.7400780172869,187.27572310292848,32818900
2020-06-23,193.12957763671875,195.08085808140584,192.67044080660077,193.3017430015885,30917400
2020-06-24,189.23658752441406,194.41132797357815,188.0122516696162,192.83308686871308,36740600
2020-06-25,191.62783813476562,191.88610076811207,186.9696238336156,189.19830119159062,27803900
2020-06-26,187.79222106933594,191.19740541352508,186.40527997569464,191.04435981271772,54675800
2020-06-29,189.81048583984375,189.8965685268457,185.13313677470367,187.26615717007454,26701600
2020-06-30,194.66004943847656,195.511345836027,189.14097727014084,189.27488857103964,34310300
2020-07-01,195.79827880859375,197.37653458503448,192.99570171336885,194.30612032558463,32061200
2020-07-02,197.29042053222656,198.97389321742278,196.08521907415263,196.73564108780818,29315800
2020-07-06,201.53732299804688,201.94863125270484,199.04082302817392,199.7486480317631,31897600
2020-07-07,199.19387817382812,205.3346912981551,198.9451899907763,201.29820433993112,33600700
2020-07-08,203.57469177246094,203.98598541378726,199.61472798711608,200.93472078064175,33600000
2020-07-09,204.99993896484375,206.97035404205397,202.2738702017614,206.92252545765635,33121700
2020-07-10,204.37818908691406,204.77036303130967,201.90082321516783,204.33036050426486,26177600
2020-07-13,198.065185546875,206.4155412837689,197.51996604409257,205.15293691641955,38135600
2020-07-14,199.28955078125,199.7678074285818,193.2443797532636,197.16609009947808,37591800
2020-07-15,198.99301147460938,202.1399482620508,196.11391182662243,200.44691571125904,32179400
2020-07-16,195.05215454101562,196.75474673452177,193.51216782720027,196.46778987820716,29940700
2020-07-17,194.05740356445312,196.12346099342344,192.63219363572108,195.57825605647798,31635300
2020-07-20,202.398193359375,203.06774966180717,194.1817341062807,196.0852005759111,36884800
2020-07-21,199.672119140625,204.63642470144228,198.98342850818605,204.3686021882974,37990400
2020-07-22,202.54168701171875,203.06777223469217,199.32780180755813,200.10257522901247,49605700
2020-07-23,193.73219299316406,201.7477789369592,193.35915339838218,198.17998849504676,67457000
2020-07-24,192.54612731933594,194.03828570970424,188.92093379341102,191.70439095749353,39827000
2020-07-27,194.9852294921875,195.1000064103244,192.12524965499563,192.7087233142477,30160900
2020-07-28,193.2347869873047,195.79823517500836,192.96696447799928,194.75563936412433,23251400
2020-07-29,195.1860809326172,195.75042021682404,193.22522595682696,193.6939226783325,19632600
2020-07-30,195.03302001953125,195.56867962862015,190.89133103909063,192.25913779981576,25079600
2020-07-31,196.09478759765625,196.1808848875698,190.35570776198168,195.51131389721994,51044000
2020-08-03,207.12335205078125,208.17552235881027,201.2886305655481,202.32166652382227,78983000
2020-08-04,204.01466369628906,205.43031353053834,201.1642588704299,204.85639985770962,49280100
2020-08-05,203.67990112304688,205.6503157667846,202.36948285119308,205.55465861903298,28806400
2020-08-06,206.94163513183594,206.96075488712705,202.3503688866513,203.10600788717565,32656800
2020-08-07,203.23992919921875,206.31990300040553,201.75733075780226,205.50687550334305,27820400
2020-08-10,199.19387817382812,202.66602583479983,197.3765088929286,202.46515163658734,36716500
2020-08-11,194.53567504882812,198.61997623519287,194.3061066079433,198.15129407016687,36446500
2020-08-12,200.09298706054688,201.13558288533866,195.8460663631491,196.3625770393475,28013100
2020-08-13,199.62429809570312,202.15906678427115,199.09821292673746,200.33212310442354,22588900
2020-08-14,199.8155975341797,200.47559396384904,198.4860447973214,199.6816862727419,17958900
2020-08-17,201.1355743408203,202.00600476831298,199.83471593557545,200.48515243581372,20184800
2020-08-18,202.29299926757812,203.12516115245592,200.1121501522033,201.37474009494085,21336200
2020-08-19,201.06568908691406,203.36687888969246,200.63422057092902,202.78199479408588,27627600
2020-08-20,205.74473571777344,206.14744059024164,200.30819799368305,200.91224798712884,26981500
2020-08-21,204.24899291992188,207.345994897453,204.08599435589545,205.0544027529399,36249300
2020-08-24,204.89138793945312,206.64604005613015,203.68325865522533,205.94608702842203,25460100
2020-08-25,207.55690002441406,207.6911349722446,204.32566366059243,204.32566366059243,23043700
2020-08-26,212.04420471191406,212.94550281553757,208.4102633399885,208.90885658187838,39600800
2020-08-27,217.2506866455078,221.63251163516162,210.3663118494096,213.71261815914224,57602200
2020-08-28,219.48475646972656,221.1435205467787,217.25069122014523,218.78480329602883,26292900
2020-08-31,216.24388122558594,219.28335584643918,215.0741131215965,217.65335566841725,28774200
2020-09-01,217.91224670410156,218.08482824866277,215.18917152451806,216.22470468342772,25725500
2020-09-02,222.11190795898438,223.2720931821289,217.9889702596058,218.583437352341,34080800
2020-09-03,208.35275268554688,219.86823993863055,206.1091048649001,219.82989336183493,58400300
2020-09-04,205.42832946777344,209.36910220754496,196.74137421249213,206.2433368604578,59664100
2020-09-08,194.31558227539062,201.38212163532663,193.87451610130367,197.99746873966137,52924300
2020-09-09,202.59022521972656,205.99405853242104,198.18921986500675,199.05217155822652,45679000
2020-09-10,196.9139862060547,205.89819099640295,195.7058713556004,204.61335372056834,35461500
2020-09-11,195.62916564941406,200.03976880285725,192.95404894109103,198.66864072960442,33620100
2020-09-14,196.9523162841797,200.5862578795132,195.62913263534196,195.83049239384434,30375800
2020-09-15,200.1835479736328,201.14237328805027,198.40971528975524,199.838370275222,21823900
2020-09-16,196.60716247558594,201.97657624532405,196.2140405277088,201.94781265211503,26328100
2020-09-17,194.55526733398438,195.91679765967976,191.7267353023383,191.81302607786137,34011300
2020-09-18,192.13905334472656,195.2648194027149,188.16951611234165,194.44982645518817,55225300
2020-09-21,194.2004852294922,194.36349841827462,188.29413203216168,189.0707782458869,39839700
2020-09-22,198.87954711914062,199.53155594788726,193.7594233959086,196.61671876733763,33517100
2020-09-23,192.33078002929688,199.53156801783254,191.79384015579785,199.33979123685637,30803800
2020-09-24,194.82379150390625,197.10580129521503,190.99807178856838,191.62131725646066,31202500
2020-09-25,199.2631072998047,200.43286086089412,194.20049558420504,195.16891862918936,29437300
2020-09-28,200.81639099121094,203.81751912826357,199.4932072780414,202.19710188660275,32004900
2020-09-29,198.72616577148438,201.42047768776106,198.29469722712864,200.73012216458557,24221900
2020-09-30,201.66976928710938,203.25182551081647,198.03581244692208,199.1768171334635,33829100
2020-10-01,203.71206665039062,205.17906845521924,202.6190061952141,204.69965571820293,27158400
2020-10-02,197.7002410888672,202.30260662222756,197.0769957074911,199.43571298113767,33154800
2020-10-05,201.71768188476562,201.7464454748345,198.45766691532606,198.6877902663909,21331600
2020-10-06,197.43174743652344,201.52592148106075,196.386631231085,200.22193294397314,28554300
2020-10-07,201.19036865234375,201.4588386382245,198.20842058083093,198.53441775932657,25681100
2020-10-08,201.90945434570312,202.4943384245125,199.7425142102119,201.84232954510335,19925800
2020-10-09,206.92408752441406,206.97203171595046,202.5326658550179,202.5326658550179,26458000
2020-10-12,212.28396606445312,214.64268330095436,207.8829604018951,209.78143085094663,40461400
2020-10-13,213.68380737304688,215.9370526847845,211.3538542814934,213.5495724159974,28950800
2020-10-14,211.76622009277344,214.98787465583248,210.107455920967,213.8181062672474,23421700
2020-10-15,210.61558532714844,211.286760163365,207.1158639310317,208.16099470869122,22733100
2020-10-16,210.61558532714844,213.13728611397025,210.28958821105957,211.08540039724295,26057900
2020-10-19,205.39959716796875,213.1469088650928,204.92018442406638,211.34431226625483,27625800
2020-10-20,205.81187438964844,208.4198807511348,204.3161090474314,206.9145324215244,22753500
2020-10-21,205.95571899414062,207.9884243592295,204.3448845566899,204.3448845566899,22724900
2020-10-22,206.04200744628906,207.16383150568075,202.98335181479032,205.1215285452284,22351500
2020-10-23,207.32679748535156,207.37474167806434,204.38321132336048,206.17621001281267,18879600
2020-10-26,201.4300537109375,207.4322958032438,199.53158340310517,205.04482977945148,37111600
2020-10-27,204.46951293945312,205.83104322774932,201.6697445765535,202.87785929223526,36700300
2020-10-28,194.33474731445312,200.24111596647438,193.77864139359238,199.11929187560776,51195600
2020-10-29,196.2907257080078,198.8220240324159,194.99630564065131,195.66749508625168,31432600
2020-10-30,194.13340759277344,195.87846246175886,191.4007489608777,195.1209967251671,36953700
2020-11-02,193.99911499023438,196.8276465574942,191.88010474591724,195.87840429104244,30842200
2020-11-03,197.93031311035156,199.55073031837892,194.75660349250577,195.49490312023417,27512000
2020-11-04,207.480224609375,209.33076521149155,203.67368665801723,205.20781312721707,42311800
2020-11-05,214.0961456298828,214.89197257348812,212.04425958594837,212.8976137203296,36080100
2020-11-06,214.50840759277344,215.1220552290364,209.05268903276433,213.10851615008812,25231900
2020-11-09,209.39784240722656,218.72720784370443,208.90884680454585,215.19873800288482,44395000
2020-11-10,202.32174682617188,207.585703654654,201.08486847045984,205.66805281257865,44045100
2020-11-11,207.63363647460938,209.06227691014422,203.46274026943215,203.64491943032922,29440800
2020-11-12,206.5693359375,210.08822321961955,205.62969119016765,208.26646090512634,21593900
2020-11-13,207.5952911376953,208.46782580105932,205.34206012776832,207.451473173631,18621100
2020-11-16,208.28561401367188,208.77462427595356,205.68720566632413,206.0227857401021,24953300
2020-11-17,205.6297149658203,208.71711949260344,205.26535660858772,207.20218813788108,24154100
2020-11-18,202.91868591308594,206.85054433204866,202.77447679616836,205.38931035974218,28372800
2020-11-19,204.2069549560547,204.79337039826817,201.81322346200548,203.2071721485668,24792700
2020-11-20,202.25543212890625,205.04329999527926,201.88051176523788,203.99544752615736,22843100
2020-11-23,201.98623657226562,204.0819412748359,200.111634964733,202.79375500799998,25683500
2020-11-24,205.59124755859375,205.966167884209,200.7845691949016,201.48634012873154,33979700
2020-11-25,205.6008758544922,206.96597088377368,204.2454035709281,206.79293748669645,21012900
2020-11-27,206.90826416015625,207.90806143290217,205.76427241000349,206.54296659445313,14512200
2020-11-30,205.79315185546875,206.45646120377745,202.6880268091678,205.82199075457697,33064800
2020-12-01,207.8503875732422,208.91747073268834,205.10096702441447,206.21610523136007,30904500
2020-12-02,207.04283142089844,207.13897084282664,204.57220670055946,206.57178639237256,23724500
2020-12-03,205.95654296875,208.01380055345115,205.38934381990802,206.31223244455936,25120900
2020-12-04,206.07191467285156,207.0524811628778,204.93753095520978,205.93732826589252,24666000
2020-12-07,206.004638671875,207.2063084017163,204.754913887896,206.08154729484323,24620000
2020-12-08,207.6581268310547,208.56178476894175,204.65876403195657,205.6970083859873,23284100
2020-12-09,203.61087036132812,206.9082442233962,203.04368591308923,206.84095836336226,32440600
2020-12-10,202.38040161132812,204.84141872855034,202.22658437429695,203.58207127159827,26733300
2020-12-11,205.01443481445312,205.07212727508463,201.02489774661876,201.9285556018802,30979400
2020-12-14,205.9180908203125,207.85038484162237,204.6491354053555,204.86063041931797,28798400
2020-12-15,205.85081481933594,207.0909313980809,204.0338909623543,206.850597476952,27000600
2020-12-16,210.80166625976562,211.59957655691537,206.417978331805,206.44681722589814,35023300
2020-12-17,210.93626403808594,212.34942860017748,209.494260580345,211.36886214164468,32515800
2020-12-18,210.13839721679688,211.19587250566673,207.66777174199484,210.13839721679688,63354900
2020-12-21,213.98365783691406,215.3391443643661,208.8789688599299,209.13853354299445,37181900
2020-12-22,215.28155517578125,216.9062151287613,213.27236674572168,214.07988534888136,22612200
2020-12-23,212.4744110107422,214.91619712516564,212.26291599270337,214.4835990132928,18699600
2020-12-24,214.13751220703125,214.96426143799516,212.64743904242195,212.85893405514418,10550600
2020-12-28,216.2620849609375,217.29070652946282,214.3970913608019,215.77179436717526,17933500
2020-12-29,215.48338317871094,218.3962290665934,214.93542947811645,217.55987173308796,17403200
2020-12-30,213.10887145996094,216.90615886299983,212.90699919594755,216.5216158168502,20272300
